x_est,y_est,th_est,x_gt,y_gt,th_gt,pos_err
2.304526,-1.997961,0.043946,2.214200,-2.019879,0.000588,0.092946
2.304551,-1.997957,0.223804,2.303496,-2.028030,0.041644,0.030091
2.304551,-1.997957,0.223804,2.303496,-2.028030,0.041644,0.030091
2.304551,-1.997957,0.223804,2.303496,-2.028030,0.041644,0.030091
2.304551,-1.997957,0.223804,2.303496,-2.028030,0.041644,0.030091
2.304551,-1.997957,0.223804,2.303496,-2.028030,0.041644,0.030091
2.304551,-1.997957,0.223804,2.303496,-2.028030,0.041644,0.030091
2.304551,-1.997957,0.223804,2.303496,-2.028030,0.041644,0.030091
2.304467,-1.997985,0.408925,2.303522,-2.028054,0.192447,0.030085
2.304467,-1.997985,0.408925,2.303522,-2.028054,0.192447,0.030085
2.304467,-1.997985,0.408925,2.303522,-2.028054,0.192447,0.030085
2.304467,-1.997985,0.408925,2.303522,-2.028054,0.192447,0.030085
2.304467,-1.997985,0.408925,2.303522,-2.028054,0.192447,0.030085
2.304467,-1.997985,0.408925,2.303522,-2.028054,0.192447,0.030085
2.304467,-1.997985,0.408925,2.303522,-2.028054,0.192447,0.030085
2.304328,-1.998061,0.591791,2.303483,-2.028346,0.378243,0.030297
2.304328,-1.998061,0.591791,2.303483,-2.028346,0.378243,0.030297
2.304328,-1.998061,0.591791,2.303483,-2.028346,0.378243,0.030297
2.304328,-1.998061,0.591791,2.303483,-2.028346,0.378243,0.030297
2.304328,-1.998061,0.591791,2.303483,-2.028346,0.378243,0.030297
2.304328,-1.998061,0.591791,2.303483,-2.028346,0.378243,0.030297
2.304328,-1.998061,0.591791,2.303483,-2.028346,0.378243,0.030297
2.337940,-1.971782,0.735326,2.305904,-2.028916,0.550431,0.065503
2.337940,-1.971782,0.735326,2.305904,-2.028916,0.550431,0.065503
2.337940,-1.971782,0.735326,2.305904,-2.028916,0.550431,0.065503
2.337940,-1.971782,0.735326,2.305904,-2.028916,0.550431,0.065503
2.337940,-1.971782,0.735326,2.305904,-2.028916,0.550431,0.065503
2.337940,-1.971782,0.735326,2.305904,-2.028916,0.550431,0.065503
2.337940,-1.971782,0.735326,2.305904,-2.028916,0.550431,0.065503
2.425698,-1.892420,0.735083,2.343118,-2.004222,0.695163,0.138993
2.425698,-1.892420,0.735083,2.343118,-2.004222,0.695163,0.138993
2.425698,-1.892420,0.735083,2.343118,-2.004222,0.695163,0.138993
2.425698,-1.892420,0.735083,2.343118,-2.004222,0.695163,0.138993
2.425698,-1.892420,0.735083,2.343118,-2.004222,0.695163,0.138993
2.425698,-1.892420,0.735083,2.343118,-2.004222,0.695163,0.138993
2.425698,-1.892420,0.735083,2.343118,-2.004222,0.695163,0.138993
2.513479,-1.813077,0.734816,2.432623,-1.942676,0.694935,0.152753
2.513479,-1.813077,0.734816,2.432623,-1.942676,0.694935,0.152753
2.513479,-1.813077,0.734816,2.432623,-1.942676,0.694935,0.152753
2.513479,-1.813077,0.734816,2.432623,-1.942676,0.694935,0.152753
2.513479,-1.813077,0.734816,2.432623,-1.942676,0.694935,0.152753
2.513479,-1.813077,0.734816,2.432623,-1.942676,0.694935,0.152753
2.513479,-1.813077,0.734816,2.432623,-1.942676,0.694935,0.152753
2.551596,-1.774247,0.854529,2.538134,-1.870166,0.694646,0.096859
2.551596,-1.774247,0.854529,2.538134,-1.870166,0.694646,0.096859
2.551596,-1.774247,0.854529,2.538134,-1.870166,0.694646,0.096859
2.551596,-1.774247,0.854529,2.538134,-1.870166,0.694646,0.096859
2.551596,-1.774247,0.854529,2.538134,-1.870166,0.694646,0.096859
2.551596,-1.774247,0.854529,2.538134,-1.870166,0.694646,0.096859
2.551596,-1.774247,0.854529,2.538134,-1.870166,0.694646,0.096859
2.551579,-1.774270,1.065112,2.581463,-1.840594,0.796547,0.072745
2.551579,-1.774270,1.065112,2.581463,-1.840594,0.796547,0.072745
2.551579,-1.774270,1.065112,2.581463,-1.840594,0.796547,0.072745
2.551579,-1.774270,1.065112,2.581463,-1.840594,0.796547,0.072745
2.551579,-1.774270,1.065112,2.581463,-1.840594,0.796547,0.072745
2.551579,-1.774270,1.065112,2.581463,-1.840594,0.796547,0.072745
2.551579,-1.774270,1.065112,2.581463,-1.840594,0.796547,0.072745
2.551679,-1.774038,1.268441,2.581438,-1.840620,0.985503,0.072930
2.551679,-1.774038,1.268441,2.581438,-1.840620,0.985503,0.072930
2.551679,-1.774038,1.268441,2.581438,-1.840620,0.985503,0.072930
2.551679,-1.774038,1.268441,2.581438,-1.840620,0.985503,0.072930
2.551679,-1.774038,1.268441,2.581438,-1.840620,0.985503,0.072930
2.551679,-1.774038,1.268441,2.581438,-1.840620,0.985503,0.072930
2.551679,-1.774038,1.268441,2.581438,-1.840620,0.985503,0.072930
2.551692,-1.773971,1.486399,2.581361,-1.840332,1.172530,0.072692
2.551692,-1.773971,1.486399,2.581361,-1.840332,1.172530,0.072692
2.551692,-1.773971,1.486399,2.581361,-1.840332,1.172530,0.072692
2.551692,-1.773971,1.486399,2.581361,-1.840332,1.172530,0.072692
2.551692,-1.773971,1.486399,2.581361,-1.840332,1.172530,0.072692
2.551692,-1.773971,1.486399,2.581361,-1.840332,1.172530,0.072692
2.551692,-1.773971,1.486399,2.581361,-1.840332,1.172530,0.072692
2.551690,-1.773995,1.495313,2.580755,-1.841634,1.402265,0.073619
2.551690,-1.773995,1.495313,2.580755,-1.841634,1.402265,0.073619
2.551690,-1.773995,1.495313,2.580755,-1.841634,1.402265,0.073619
2.551690,-1.773995,1.495313,2.580755,-1.841634,1.402265,0.073619
2.551690,-1.773995,1.495313,2.580755,-1.841634,1.402265,0.073619
2.551690,-1.773995,1.495313,2.580755,-1.841634,1.402265,0.073619
2.551690,-1.773995,1.495313,2.580755,-1.841634,1.402265,0.073619
2.551690,-1.773995,1.495312,2.580744,-1.841683,1.409056,0.073660
2.551690,-1.773995,1.495312,2.580744,-1.841683,1.409056,0.073660
2.551690,-1.773995,1.495312,2.580744,-1.841683,1.409056,0.073660
2.551690,-1.773995,1.495312,2.580744,-1.841683,1.409056,0.073660
2.551690,-1.773995,1.495312,2.580744,-1.841683,1.409056,0.073660
2.551690,-1.773995,1.495312,2.580744,-1.841683,1.409056,0.073660
2.551690,-1.773995,1.495312,2.580744,-1.841683,1.409056,0.073660
2.551690,-1.773995,1.495312,2.580744,-1.841683,1.409056,0.073660
